Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Distance_KM,Delivery State
11.008638,76.984311,11.098638,77.074311,14.02,Tamil Nadu
11.022477,76.995667,11.062477,77.035667,6.23,Tamil Nadu
27.160934,78.044095,27.180934,78.064095,2.98,Uttar Pradesh
22.725748,75.898497,22.805747,75.978497,12.1,Madhya Pradesh
19.131141,72.813074,19.19114,72.873074,9.18,Maharashtra
12.323225,76.630028,12.453225,76.760028,20.21,Karnataka
18.51421,73.838429,18.60421,73.928429,13.79,Maharashtra
22.31279,73.170283,22.37279,73.230283,9.09,Gujarat
26.905287,75.794592,27.015287,75.904592,16.38,Rajasthan
12.975377,77.696664,13.055377,77.776664,12.42,Karnataka
17.422819,78.449578,17.502819,78.529578,12.29,Telengana
17.45971,78.368855,17.50971,78.418855,7.68,Telengana
22.526461,88.364453,22.616461,88.454453,13.62,West Bengal
18.533811,73.899315,18.583811,73.949315,7.66,Maharashtra
12.906229,77.596791,13.036229,77.726791,20.18,Karnataka
27.163303,78.057044,27.293303,78.187044,19.34,Uttar Pradesh
22.695207,75.866059,22.715207,75.886059,3.03,Madhya Pradesh
11.026117,76.944652,11.106117,77.024652,12.46,Tamil Nadu
26.910262,75.783013,26.940262,75.813013,4.47,Rajasthan
17.440827,78.393391,17.500827,78.453391,9.22,Telengana
22.727021,75.884167,22.777021,75.934167,7.56,Madhya Pradesh
18.569156,73.774723,18.629156,73.834723,9.19,Maharashtra
19.875522,75.367127,19.925522,75.417127,7.63,Maharashtra
18.593481,73.785901,18.623481,73.815901,4.6,Maharashtra
11.003008,76.97544,11.073009,77.04544,10.91,Tamil Nadu
26.914142,75.805704,27.024142,75.915704,16.38,Rajasthan
19.103249,72.846749,19.233249,72.976749,19.88,Maharashtra
12.939496,77.625999,12.979496,77.665999,6.21,Karnataka
19.055831,72.833984,19.085831,72.863984,4.59,Maharashtra
23.416792,85.316842,23.506792,85.406842,13.58,Jharkhand
12.934365,77.616155,12.974365,77.656155,6.21,Karnataka
12.906229,77.596791,13.016229,77.706791,17.08,Karnataka
30.359722,78.067079,30.499722,78.207079,20.56,Uttarakhand
26.956431,75.776649,27.006431,75.826649,7.45,Rajasthan
12.334022,76.618203,12.364022,76.648203,4.66,Karnataka
23.214294,77.435361,23.264294,77.485361,7.55,Madhya Pradesh
12.914264,77.6784,13.024264,77.7884,17.08,Karnataka
26.956431,75.776649,27.006431,75.826649,7.45,Rajasthan
12.326356,76.619103,12.436356,76.729103,17.1,Karnataka
22.725835,75.887648,22.765835,75.927648,6.05,Madhya Pradesh
23.359194,85.325447,23.489194,85.455447,19.62,Jharkhand
11.006686,76.951736,11.076686,77.021736,10.91,Tamil Nadu
12.934179,77.615797,13.044179,77.725797,17.08,Karnataka
21.173493,72.801953,21.283493,72.911953,16.72,Gujarat
12.311072,76.654878,12.441072,76.784878,20.21,Karnataka
13.029198,77.570997,13.039198,77.580997,1.55,Karnataka
12.334022,76.618203,12.414022,76.698203,12.44,Karnataka
12.323225,76.630028,12.403225,76.710028,12.44,Karnataka
23.371292,85.327872,23.501292,85.457872,19.62,Jharkhand
26.766536,75.837333,26.846536,75.917333,11.92,Rajasthan
17.41233,78.449654,17.50233,78.539654,13.83,Telengana
13.086438,80.220672,13.166438,80.300672,12.42,Tamil Nadu
21.149834,72.778666,21.159834,72.788666,1.52,Gujarat
12.970221,77.645396,13.100221,77.775396,20.18,Karnataka
22.753659,75.903365,22.773659,75.923365,3.03,Madhya Pradesh
11.003669,76.976494,11.063669,77.036494,9.35,Tamil Nadu
18.636215,73.751081,18.646215,73.761081,1.53,Maharashtra
12.933298,77.614293,13.043298,77.724293,17.08,Karnataka
19.120083,72.907385,19.160083,72.947385,6.12,Maharashtra
22.311603,73.165012,22.391603,73.245012,12.12,Gujarat
17.431477,78.40035,17.501477,78.47035,10.76,Telengana
12.979166,77.640709,12.999166,77.660709,3.11,Karnataka
12.933298,77.614293,13.063298,77.744293,20.18,Karnataka
22.722634,75.886959,22.732634,75.896959,1.51,Madhya Pradesh
11.025083,77.015393,11.105083,77.095393,12.46,Tamil Nadu
26.849596,75.800512,26.919596,75.870512,10.43,Rajasthan
22.31279,73.170283,22.34279,73.200283,4.54,Gujarat
12.310972,76.659264,12.420972,76.769264,17.1,Karnataka
18.516216,73.842527,18.586216,73.912527,10.73,Maharashtra
22.751234,75.88949,22.761234,75.89949,1.51,Madhya Pradesh
12.970221,77.645396,13.020221,77.695396,7.76,Karnataka
23.371292,85.327872,23.441292,85.397872,10.56,Jharkhand
23.234249,77.434007,23.294249,77.494007,9.06,Madhya Pradesh
19.131141,72.813074,19.19114,72.873074,9.18,Maharashtra
25.457116,81.859682,25.487116,81.889682,4.49,Uttar Pradesh
13.029198,77.570997,13.139198,77.680997,17.07,Karnataka
11.022298,76.998349,11.052298,77.028349,4.67,Tamil Nadu
30.89286,75.822199,31.03286,75.962199,20.51,Punjab
26.913483,75.803139,27.003483,75.893139,13.41,Rajasthan
12.98041,77.640489,12.99041,77.650489,1.55,Karnataka
13.054347,80.257221,13.084347,80.287221,4.66,Tamil Nadu
19.120083,72.907385,19.170083,72.957385,7.65,Maharashtra
13.044694,80.26147,13.064694,80.28147,3.1,Tamil Nadu
11.022477,76.995667,11.102477,77.075667,12.46,Tamil Nadu
12.323978,76.627961,12.353978,76.657961,4.66,Karnataka
17.41233,78.449654,17.44233,78.479654,4.61,Telengana
26.913987,75.752891,26.943987,75.782891,4.47,Rajasthan
18.55144,73.804855,18.62144,73.874855,10.72,Maharashtra
21.186438,72.794115,21.296438,72.904115,16.72,Gujarat
22.308096,73.167753,22.378096,73.237753,10.6,Gujarat
18.539299,73.897902,18.609299,73.967902,10.72,Maharashtra
12.979096,77.640625,13.109096,77.770625,20.18,Karnataka
22.744648,75.894377,22.824648,75.974377,12.1,Madhya Pradesh
23.39925,85.390464,23.47925,85.470464,12.07,Jharkhand
19.874103,75.368419,19.904103,75.398419,4.58,Maharashtra
22.577821,88.400581,22.657821,88.480581,12.11,West Bengal
26.911378,75.789034,26.981378,75.859034,10.43,Rajasthan
12.310972,76.659264,12.380972,76.729264,10.88,Karnataka
12.337978,76.616792,12.447978,76.726792,17.1,Karnataka
23.354422,85.3329,23.424422,85.4029,10.57,Jharkhand
26.911927,75.797282,26.981927,75.867282,10.43,Rajasthan
30.890184,75.829615,30.950184,75.889615,8.79,Punjab
26.892312,75.806896,27.022313,75.936896,19.36,Rajasthan
18.520016,73.830547,18.530016,73.840547,1.53,Maharashtra
10.994136,76.963303,11.084136,77.053303,14.02,Tamil Nadu
22.75004,75.902847,22.78004,75.932847,4.54,Madhya Pradesh
22.514119,88.362504,22.594119,88.442504,12.11,West Bengal
22.725748,75.898497,22.735747,75.908497,1.51,Madhya Pradesh
23.214294,77.435361,23.244294,77.465361,4.53,Madhya Pradesh
22.311844,73.165081,22.341844,73.195081,4.54,Gujarat
26.846156,75.8023,26.896156,75.8523,7.45,Rajasthan
26.911378,75.789034,27.051378,75.929034,20.85,Rajasthan
22.728163,75.884212,22.818163,75.974212,13.61,Madhya Pradesh
11.003669,76.976494,11.113669,77.086494,17.14,Tamil Nadu
18.994049,72.825203,19.054049,72.885203,9.18,Maharashtra
21.17106,72.789292,21.23106,72.849292,9.12,Gujarat
18.563934,73.915367,18.693935,74.045367,19.91,Maharashtra
12.326356,76.619103,12.366356,76.659103,6.22,Karnataka
30.359722,78.067079,30.469722,78.177079,16.15,Uttarakhand
21.160522,72.771477,21.170522,72.781477,1.52,Gujarat
21.186884,72.793616,21.296884,72.903616,16.72,Gujarat
13.058616,80.264151,13.148616,80.354151,13.97,Tamil Nadu
22.308096,73.167753,22.338096,73.197753,4.54,Gujarat
11.025083,77.015393,11.105083,77.095393,12.46,Tamil Nadu
21.160437,72.774209,21.170437,72.784209,1.52,Gujarat
25.457687,81.835585,25.567687,81.945585,16.48,Uttar Pradesh
11.006686,76.951736,11.016686,76.961736,1.56,Tamil Nadu
22.732225,75.874765,22.782225,75.924765,7.56,Madhya Pradesh
11.026117,76.944652,11.096117,77.014652,10.91,Tamil Nadu
18.520016,73.830547,18.540016,73.850547,3.06,Maharashtra
23.369746,85.33982,23.429746,85.39982,9.06,Jharkhand
22.761593,75.886362,22.771593,75.896362,1.51,Madhya Pradesh
22.310237,73.158921,22.350237,73.198921,6.06,Gujarat
21.170798,72.790489,21.250798,72.870489,12.16,Gujarat
30.914057,75.83982,30.944057,75.86982,4.4,Punjab
23.374878,85.335739,23.394878,85.355739,3.02,Jharkhand
26.902328,75.794257,26.922328,75.814257,2.98,Rajasthan
18.546258,73.904337,18.676258,74.034337,19.92,Maharashtra
23.233219,77.433571,23.293219,77.493571,9.06,Madhya Pradesh
18.536562,73.896485,18.576562,73.936485,6.13,Maharashtra
19.091458,72.827808,19.171458,72.907808,12.24,Maharashtra
26.911927,75.797282,26.961927,75.847282,7.45,Rajasthan
13.044694,80.26147,13.114694,80.33147,10.87,Tamil Nadu
12.981615,80.231598,13.041615,80.291598,9.31,Karnataka
12.972532,77.608179,13.062532,77.698179,13.97,Karnataka
19.176269,72.836721,19.196269,72.856721,3.06,Maharashtra
23.184992,77.417227,23.294992,77.527227,16.61,Madhya Pradesh
26.49095,80.318656,26.55095,80.378656,8.95,Uttar Pradesh
26.892312,75.806896,26.922313,75.836896,4.47,Rajasthan
23.359407,85.325055,23.409407,85.375055,7.55,Jharkhand
22.538731,88.364878,22.548731,88.374878,1.51,West Bengal
18.55144,73.804855,18.56144,73.814855,1.53,Maharashtra
26.911927,75.797282,27.041927,75.927282,19.36,Rajasthan
18.636215,73.751081,18.676215,73.791081,6.13,Maharashtra
23.39925,85.390464,23.40925,85.400464,1.51,Jharkhand
23.357804,85.325146,23.377804,85.345146,3.02,Jharkhand
22.551084,88.354127,22.561084,88.364127,1.51,West Bengal
11.021278,76.995017,11.111278,77.085017,14.02,Tamil Nadu
30.899992,75.831338,30.969992,75.901338,10.25,Punjab
17.431477,78.40035,17.521477,78.49035,13.83,Telengana
12.933284,77.615428,12.983284,77.665428,7.76,Karnataka
18.994237,72.825553,19.004237,72.835553,1.53,Maharashtra
17.428294,78.404423,17.488294,78.464423,9.22,Telengana
12.337978,76.616792,12.467978,76.746792,20.21,Karnataka
22.526461,88.364453,22.586461,88.424453,9.08,West Bengal
17.411028,78.329645,17.541028,78.459645,19.98,Telengana
22.722634,75.886959,22.792634,75.956959,10.59,Madhya Pradesh
12.981615,80.231598,13.021615,80.271598,6.21,Karnataka
12.949934,77.699386,13.019934,77.769386,10.87,Karnataka
11.024839,77.007003,11.104839,77.087003,12.46,Tamil Nadu
13.044694,80.26147,13.104694,80.32147,9.31,Tamil Nadu
23.351058,85.325731,23.411058,85.385731,9.06,Jharkhand
19.221315,72.862381,19.281315,72.922381,9.18,Maharashtra
17.455894,78.375467,17.525894,78.445467,10.76,Telengana
17.483216,78.552111,17.503216,78.572111,3.07,Telengana
11.022477,76.995667,11.132477,77.105667,17.14,Tamil Nadu
18.636215,73.751081,18.706215,73.821081,10.72,Maharashtra
23.359407,85.325055,23.439407,85.405055,12.07,Jharkhand
12.934179,77.615797,12.974179,77.655797,6.21,Karnataka
10.96185,76.971082,11.04185,77.051082,12.47,Tamil Nadu
11.022169,76.999594,11.082169,77.059594,9.35,Tamil Nadu
22.751857,75.866699,22.831857,75.946699,12.1,Madhya Pradesh
12.981615,80.231598,13.061615,80.311598,12.42,Karnataka
19.876219,75.346017,19.896219,75.366017,3.05,Maharashtra
12.304569,76.643622,12.344569,76.683622,6.22,Karnataka
26.891191,75.802083,27.001191,75.912083,16.39,Rajasthan
12.914264,77.6784,13.044264,77.8084,20.18,Karnataka
11.003008,76.97544,11.043008,77.01544,6.23,Tamil Nadu
19.880256,75.323503,19.930256,75.373503,7.63,Maharashtra
17.430448,78.418213,17.450448,78.438213,3.07,Telengana
23.359194,85.325447,23.389194,85.355447,4.53,Jharkhand
22.311358,73.164798,22.331358,73.184798,3.03,Gujarat
17.429585,78.392621,17.489585,78.452621,9.22,Telengana
22.311603,73.165012,22.341603,73.195012,4.54,Gujarat
21.173343,72.792731,21.233343,72.852731,9.12,Gujarat
13.086438,80.220672,13.106438,80.240672,3.1,Tamil Nadu
13.027018,80.254791,13.107018,80.334791,12.42,Tamil Nadu
21.157735,72.768778,21.237735,72.848778,12.16,Gujarat
17.450851,78.379347,17.480851,78.409347,4.61,Telengana
13.045479,80.23311,13.095479,80.28311,7.76,Tamil Nadu
12.334022,76.618203,12.424022,76.708203,13.99,Karnataka
12.934365,77.616155,12.984365,77.666155,7.76,Karnataka
30.893234,75.82172,30.953234,75.88172,8.79,Punjab
22.310329,73.169083,22.320329,73.179083,1.51,Gujarat
15.561295,73.749478,15.581295,73.769478,3.09,Goa
30.319528,78.040267,30.339528,78.060267,2.94,Uttarakhand
22.761593,75.886362,22.841593,75.966362,12.1,Madhya Pradesh
12.299524,76.64262,12.339524,76.68262,6.22,Karnataka
26.921411,75.793604,26.961411,75.833604,5.96,Rajasthan
27.195928,77.998092,27.325928,78.128092,19.34,Uttar Pradesh
10.96185,76.971082,11.01185,77.021082,7.79,Tamil Nadu
13.066762,80.251865,13.096762,80.281865,4.66,Tamil Nadu
17.41233,78.449654,17.46233,78.499654,7.68,Telengana
21.173493,72.801953,21.213493,72.841953,6.08,Gujarat
13.066762,80.251865,13.096762,80.281865,4.66,Tamil Nadu
12.970324,77.645748,13.030324,77.705748,9.32,Karnataka
23.374878,85.335739,23.414878,85.375739,6.04,Jharkhand
22.307898,73.167788,22.437898,73.297788,19.69,Gujarat
26.911927,75.797282,26.941927,75.827282,4.47,Rajasthan
23.357804,85.325146,23.397804,85.365146,6.04,Jharkhand
19.876219,75.346017,19.886219,75.356017,1.53,Maharashtra
25.450317,81.831681,25.470317,81.851681,3,Uttar Pradesh
18.994237,72.825553,19.124237,72.955553,19.89,Maharashtra
21.175104,72.804342,21.195104,72.824342,3.04,Gujarat
18.536562,73.896485,18.586562,73.946485,7.66,Maharashtra
21.185047,72.80859,21.295047,72.91859,16.72,Gujarat
18.546947,73.900626,18.596947,73.950626,7.66,Maharashtra
11.003008,76.97544,11.033008,77.00544,4.67,Tamil Nadu
12.304569,76.643622,12.354569,76.693622,7.77,Karnataka
22.725748,75.898497,22.835748,76.008497,16.64,Madhya Pradesh
12.334022,76.618203,12.364022,76.648203,4.66,Karnataka
11.021278,76.995017,11.091278,77.065017,10.91,Tamil Nadu
17.411028,78.329645,17.501028,78.419645,13.83,Telengana
26.905287,75.794592,26.935287,75.824592,4.47,Rajasthan
15.496162,73.825364,15.526162,73.855364,4.63,Goa
10.96185,76.971082,10.99185,77.001082,4.67,Tamil Nadu
26.921411,75.793604,26.931411,75.803604,1.49,Rajasthan
18.546258,73.904337,18.606258,73.964337,9.19,Maharashtra
27.161661,78.011544,27.231661,78.081544,10.42,Uttar Pradesh
26.956431,75.776649,27.046431,75.866649,13.4,Rajasthan
11.003681,76.975525,11.073681,77.045525,10.91,Tamil Nadu
13.058616,80.264151,13.108616,80.314151,7.76,Tamil Nadu
10.020683,76.310631,10.030683,76.320631,1.56,Kerala
26.914142,75.805704,26.984142,75.875704,10.43,Rajasthan
12.337928,76.617889,12.347928,76.627889,1.55,Karnataka
22.311844,73.165081,22.381844,73.235081,10.6,Gujarat
23.355164,85.324097,23.365164,85.334097,1.51,Jharkhand
22.569358,88.433452,22.619358,88.483452,7.57,West Bengal
22.753839,75.897429,22.863838,76.007429,16.64,Madhya Pradesh
11.006686,76.951736,11.016686,76.961736,1.56,Tamil Nadu
22.761226,75.887522,22.791226,75.917522,4.54,Madhya Pradesh
17.433809,78.386744,17.473809,78.426744,6.15,Telengana
23.232537,77.429845,23.242537,77.439845,1.51,Madhya Pradesh
15.496162,73.825364,15.526162,73.855364,4.63,Goa
23.371292,85.327872,23.431292,85.387872,9.06,Jharkhand
23.351058,85.325731,23.421058,85.395731,10.57,Jharkhand
11.010375,76.95295,11.060375,77.00295,7.79,Tamil Nadu
18.55144,73.804855,18.68144,73.934855,19.92,Maharashtra
17.430448,78.418213,17.470448,78.458213,6.15,Telengana
18.520016,73.830547,18.530016,73.840547,1.53,Maharashtra
22.311603,73.165012,22.441603,73.295012,19.69,Gujarat
18.530963,73.828972,18.560963,73.858972,4.6,Maharashtra
12.972793,80.249982,13.102793,80.379982,20.18,Karnataka
19.178321,72.834715,19.228321,72.884715,7.65,Maharashtra
12.975377,77.696664,12.985377,77.706664,1.55,Karnataka
17.431668,78.408321,17.521668,78.498321,13.83,Telengana
18.53408,73.89852,18.59408,73.95852,9.19,Maharashtra
12.949934,77.699386,12.969934,77.719386,3.11,Karnataka
30.899992,75.831338,30.929992,75.861338,4.4,Punjab
13.02978,80.208812,13.05978,80.238812,4.66,Tamil Nadu
23.369746,85.33982,23.429746,85.39982,9.06,Jharkhand
26.902908,75.792934,26.932908,75.822934,4.47,Rajasthan
22.745049,75.892471,22.765049,75.912471,3.03,Madhya Pradesh
17.440827,78.393391,17.460827,78.413391,3.07,Telengana
12.914264,77.6784,12.984264,77.7484,10.87,Karnataka
12.934179,77.615797,13.064179,77.745797,20.18,Karnataka
11.016298,76.972076,11.086298,77.042076,10.91,Tamil Nadu
10.000706,76.349516,10.060706,76.409516,9.36,Kerala
25.454697,81.834492,25.474697,81.854492,3,Uttar Pradesh
12.297954,76.665169,12.347954,76.715169,7.77,Karnataka
12.906229,77.596791,12.946229,77.636791,6.21,Karnataka
26.905287,75.794592,27.035287,75.924592,19.36,Rajasthan
21.186608,72.794136,21.296608,72.904136,16.72,Gujarat
18.636215,73.751081,18.716215,73.831081,12.25,Maharashtra
13.044694,80.26147,13.084694,80.30147,6.21,Tamil Nadu
23.351489,85.324253,23.371489,85.344253,3.02,Jharkhand
22.727021,75.884167,22.737021,75.894167,1.51,Madhya Pradesh
17.429585,78.392621,17.449585,78.412621,3.07,Telengana
26.90294,75.793007,26.99294,75.883007,13.41,Rajasthan
19.055831,72.833984,19.165831,72.943984,16.83,Maharashtra
22.552996,88.35231,22.582996,88.38231,4.54,West Bengal
23.353783,85.326967,23.423783,85.396967,10.57,Jharkhand
23.214459,77.434976,23.254459,77.474976,6.04,Madhya Pradesh
13.086438,80.220672,13.136439,80.270672,7.76,Tamil Nadu
22.311358,73.164798,22.371358,73.224798,9.09,Gujarat
19.178321,72.834715,19.238321,72.894715,9.18,Maharashtra
21.157729,72.768726,21.167729,72.778726,1.52,Gujarat
21.185047,72.80859,21.265047,72.88859,12.16,Gujarat
13.026286,80.275235,13.096286,80.345235,10.87,Tamil Nadu
12.935662,77.61413,12.955662,77.63413,3.11,Karnataka
12.3085,76.665808,12.3185,76.675808,1.55,Karnataka
19.103249,72.846749,19.173249,72.916749,10.71,Maharashtra
21.173493,72.801953,21.243493,72.871953,10.64,Gujarat
12.978453,77.643685,12.998453,77.663685,3.11,Karnataka
22.308096,73.167753,22.378096,73.237753,10.6,Gujarat
12.913041,77.683237,13.003041,77.773237,13.97,Karnataka
23.351489,85.324253,23.391489,85.364253,6.04,Jharkhand
26.905287,75.794592,27.045287,75.934592,20.85,Rajasthan
23.374989,85.335486,23.394989,85.355486,3.02,Jharkhand
11.021278,76.995017,11.101278,77.075017,12.46,Tamil Nadu
21.186884,72.793616,21.296884,72.903616,16.72,Gujarat
21.186608,72.794136,21.196608,72.804136,1.52,Gujarat
30.893244,75.821817,30.943244,75.871817,7.33,Punjab
11.026117,76.944652,11.116117,77.034652,14.02,Tamil Nadu
12.981615,80.231598,13.001615,80.251598,3.11,Karnataka
30.893234,75.82172,30.983234,75.91172,13.18,Punjab
21.173343,72.792731,21.203343,72.822731,4.56,Gujarat
17.422819,78.449578,17.512819,78.539578,13.83,Telengana
30.885915,75.788259,30.915915,75.818259,4.4,Punjab
17.424114,78.347554,17.444114,78.367554,3.07,Telengana
30.372202,78.077151,30.392202,78.097151,2.94,Uttarakhand
12.323225,76.630028,12.353225,76.660028,4.66,Karnataka
25.443994,81.860187,25.573994,81.990187,19.47,Uttar Pradesh
12.949934,77.699386,13.059934,77.809386,17.08,Karnataka
11.021278,76.995017,11.151278,77.125017,20.25,Tamil Nadu
21.175975,72.795503,21.245975,72.865503,10.64,Gujarat
19.866969,75.318894,19.916969,75.368894,7.63,Maharashtra
30.327968,78.046106,30.417968,78.136106,13.22,Uttarakhand
12.316967,76.603067,12.446967,76.733067,20.21,Karnataka
30.359722,78.067079,30.469722,78.177079,16.15,Uttarakhand
18.539299,73.897902,18.549299,73.907902,1.53,Maharashtra
25.443994,81.860187,25.573994,81.990187,19.47,Uttar Pradesh
26.849596,75.800512,26.909596,75.860512,8.94,Rajasthan
13.049645,80.242268,13.129645,80.322268,12.42,Tamil Nadu
22.725835,75.887648,22.805835,75.967648,12.1,Madhya Pradesh
17.438263,78.397865,17.508263,78.467865,10.76,Telengana
12.321214,76.621094,12.341214,76.641094,3.11,Karnataka
18.520016,73.830547,18.590016,73.900547,10.73,Maharashtra
18.55144,73.804855,18.56144,73.814855,1.53,Maharashtra
15.544419,73.755736,15.604419,73.815736,9.26,Goa
12.935662,77.61413,12.995662,77.67413,9.32,Karnataka
25.443994,81.860187,25.583994,82.000187,20.97,Uttar Pradesh
12.316967,76.603067,12.346967,76.633067,4.66,Karnataka
22.725835,75.887648,22.815835,75.977648,13.61,Madhya Pradesh
12.979166,77.640709,13.029166,77.690709,7.76,Karnataka
22.310526,73.170937,22.330526,73.190937,3.03,Gujarat
